precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
jefferson:62,155,595,414,85,2449,3698,4.19%,16.09%,11.20%,2.30%,66.22%
jefferson:65,96,253,231,42,1723,2345,4.09%,10.79%,9.85%,1.79%,73.48%
jefferson:66,27,308,281,41,1404,2061,1.31%,14.94%,13.63%,1.99%,68.12%
jefferson:68,150,1150,377,54,1806,3537,4.24%,32.51%,10.66%,1.53%,51.06%
jefferson:69,399,396,1145,95,3394,5429,7.35%,7.29%,21.09%,1.75%,62.52%
jefferson:73,183,566,309,64,1851,2973,6.16%,19.04%,10.39%,2.15%,62.26%
jefferson:74,137,171,618,62,3093,4081,3.36%,4.19%,15.14%,1.52%,75.79%
jefferson:80,7,8,74,14,291,394,1.78%,2.03%,18.78%,3.55%,73.86%
jefferson:83,82,107,290,39,1434,1952,4.20%,5.48%,14.86%,2.00%,73.46%
jefferson:86,164,1261,234,0,1245,2895,5.66%,43.56%,8.08%,0.00%,43.01%
jefferson:91,12,30,91,11,779,923,1.30%,3.25%,9.86%,1.19%,84.40%
jefferson:94,250,365,277,33,1696,2621,9.54%,13.93%,10.57%,1.26%,64.71%
jefferson:98,286,208,221,8,536,1259,22.72%,16.52%,17.55%,0.64%,42.57%
jefferson:100,882,930,348,46,2071,4277,20.62%,21.74%,8.14%,1.08%,48.42%
jefferson:101,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
jefferson:104,1,8,13,0,59,81,1.23%,9.88%,16.05%,0.00%,72.84%
jefferson:106,0,1,3,0,10,14,0.00%,7.14%,21.43%,0.00%,71.43%
orange:1,5,151,76,11,496,739,0.68%,20.43%,10.28%,1.49%,67.12%
orange:2,27,1273,327,30,961,2618,1.03%,48.62%,12.49%,1.15%,36.71%
orange:3,30,1509,228,19,471,2257,1.33%,66.86%,10.10%,0.84%,20.87%
orange:4,6,826,47,2,66,947,0.63%,87.22%,4.96%,0.21%,6.97%
orange:5,26,1133,182,29,984,2354,1.10%,48.13%,7.73%,1.23%,41.80%
orange:6,28,107,160,66,1881,2242,1.25%,4.77%,7.14%,2.94%,83.90%
orange:7,91,356,249,60,1810,2566,3.55%,13.87%,9.70%,2.34%,70.54%
orange:8,88,498,209,63,2853,3711,2.37%,13.42%,5.63%,1.70%,76.88%
orange:9,28,91,190,93,2770,3172,0.88%,2.87%,5.99%,2.93%,87.33%
orange:10,25,138,291,20,886,1360,1.84%,10.15%,21.40%,1.47%,65.15%
orange:11,30,210,359,35,815,1449,2.07%,14.49%,24.78%,2.42%,56.25%
orange:12,35,388,303,38,1452,2216,1.58%,17.51%,13.67%,1.71%,65.52%
orange:13,56,830,376,41,1423,2726,2.05%,30.45%,13.79%,1.50%,52.20%
orange:14,31,500,289,89,1742,2651,1.17%,18.86%,10.90%,3.36%,65.71%
orange:15,41,365,160,90,1894,2550,1.61%,14.31%,6.27%,3.53%,74.27%
orange:16,14,34,294,140,3081,3563,0.39%,0.95%,8.25%,3.93%,86.47%
orange:17,25,28,132,74,2774,3033,0.82%,0.92%,4.35%,2.44%,91.46%
orange:18,57,16,184,103,2747,3107,1.83%,0.51%,5.92%,3.32%,88.41%
orange:19,26,33,228,71,2597,2955,0.88%,1.12%,7.72%,2.40%,87.88%
orange:20,12,18,170,69,2334,2603,0.46%,0.69%,6.53%,2.65%,89.67%
orange:21,2,2,52,20,283,359,0.56%,0.56%,14.48%,5.57%,78.83%
orange:22,11,12,98,41,1456,1618,0.68%,0.74%,6.06%,2.53%,89.99%
orange:23,77,44,285,133,3684,4223,1.82%,1.04%,6.75%,3.15%,87.24%
orange:24,102,46,256,37,2190,2631,3.88%,1.75%,9.73%,1.41%,83.24%
orange:25,90,54,362,100,2298,2904,3.10%,1.86%,12.47%,3.44%,79.13%
orange:26,123,69,349,88,3193,3822,3.22%,1.81%,9.13%,2.30%,83.54%
orange:27,24,14,172,82,2616,2908,0.83%,0.48%,5.91%,2.82%,89.96%
orange:28,98,47,349,129,3628,4251,2.31%,1.11%,8.21%,3.03%,85.34%
orange:29,9,12,77,64,1628,1790,0.50%,0.67%,4.30%,3.58%,90.95%
orange:30,87,39,192,49,1173,1540,5.65%,2.53%,12.47%,3.18%,76.17%
orange:31,38,36,179,101,2305,2659,1.43%,1.35%,6.73%,3.80%,86.69%
orange:32,31,19,144,74,2278,2546,1.22%,0.75%,5.66%,2.91%,89.47%
orange:33,17,18,144,68,1963,2210,0.77%,0.81%,6.52%,3.08%,88.82%
orange:34,61,25,152,87,2203,2528,2.41%,0.99%,6.01%,3.44%,87.14%
